num,id,name,year,rank,average,bayes_average,users_rated,url,thumbnail
514,6472,A Game of Thrones,2003,515,7.2,6.893,10271,/boardgame/6472/game-thrones,https://cf.geekdo-images.com/Gr3qfzoK-428kv1M9WUG1Q__micro/img/h_LlyZfyUuZI4X7B_N_cAOY9Zl0=/fit-in/64x64/filters:strip_icc()/pic1222116.jpg
750,53953,Thunderstone,2009,751,6.93,6.699,10258,/boardgame/53953/thunderstone,https://cf.geekdo-images.com/pVyy-LSVBIMQ0GUsvsIfww__micro/img/y7uEhWDhVNNjXTvns7YQDZso4xA=/fit-in/64x64/filters:strip_icc()/pic544780.jpg
340,256226,Azul: Stained Glass of Sintra,2018,341,7.38,7.077,10250,/boardgame/256226/azul-stained-glass-sintra,https://cf.geekdo-images.com/RrYR1xB8H7D1B5GwNV8jgQ__micro/img/AtyuEN6MIFbxjnV9W-XnnSVG-fo=/fit-in/64x64/filters:strip_icc()/pic4212417.jpg
320,39683,At the Gates of Loyang,2009,321,7.38,7.096,10238,/boardgame/39683/gates-loyang,https://cf.geekdo-images.com/xnC5RT14H1CgAueR7VTPzw__micro/img/Yw1NG79FQi-9q_uvPkDR6tw5iEc=/fit-in/64x64/filters:strip_icc()/pic3601060.jpg
805,160851,Lanterns: The Harvest Festival,2015,806,6.9,6.671,10188,/boardgame/160851/lanterns-harvest-festival,https://cf.geekdo-images.com/JmY4nVWwW98qEn0NRbKdTw__micro/img/6apbW267uJcPRtwllvHWDsYjnEw=/fit-in/64x64/filters:strip_icc()/pic2372790.png
543,220,High Society,1995,544,7.1,6.859,10155,/boardgame/220/high-society,https://cf.geekdo-images.com/_3wm5Ikl8NtF6oTQ5KT-1g__micro/img/PIiqmn_GLlNpcbrCRHnGhyk7xHw=/fit-in/64x64/filters:strip_icc()/pic3894197.jpg
444,97786,Small World Underground,2011,445,7.26,6.956,10149,/boardgame/97786/small-world-underground,https://cf.geekdo-images.com/qFmyurPNiCM8UPtP38mQpg__micro/img/g_sE8GUYvp5y3FTOQin9USFk6k8=/fit-in/64x64/filters:strip_icc()/pic979889.jpg
138,9609,War of the Ring,2004,139,7.77,7.406,10148,/boardgame/9609/war-ring,https://cf.geekdo-images.com/JmdqlBJBynZMOciZzkVIkw__micro/img/5fELjUyjR0JJCJnwKhqMbJSyBis=/fit-in/64x64/filters:strip_icc()/pic725882.jpg
151,70149,Ora et Labora,2011,152,7.7,7.376,10132,/boardgame/70149/ora-et-labora,https://cf.geekdo-images.com/MLvyN4VJ3QNXBKxli8XLiA__micro/img/9X7D00vKQZ4sKrVD2LRjUIV5Lwk=/fit-in/64x64/filters:strip_icc()/pic5089618.jpg
512,257501,KeyForge: Call of the Archons,2018,513,7.22,6.895,10123,/boardgame/257501/keyforge-call-archons,https://cf.geekdo-images.com/ZzJ2NGZz4CXxr1VIRkQZtA__micro/img/kLTWhBxBGkyxVewnEjZgnBj45cw=/fit-in/64x64/filters:strip_icc()/pic4298867.jpg
406,150,PitchCar,1995,407,7.27,6.999,10023,/boardgame/150/pitchcar,https://cf.geekdo-images.com/lvC1qJo4-RQ_zqudi_oRmA__micro/img/p_GJ_pe8RTAR83JsqHUxK4n0NJc=/fit-in/64x64/filters:strip_icc()/pic215555.jpg
645,168435,Between Two Cities,2015,646,7.02,6.778,10011,/boardgame/168435/between-two-cities,https://cf.geekdo-images.com/7KO73MdSD1yCUvKmb4pOgA__micro/img/F29uu0U-zgfgU3AoGQW5xSPXeUM=/fit-in/64x64/filters:strip_icc()/pic6352795.jpg
136,287954,Azul: Summer Pavilion,2019,137,7.78,7.409,9973,/boardgame/287954/azul-summer-pavilion,https://cf.geekdo-images.com/843kZ6WR0HfyXWEybA6L7A__micro/img/856O6uUDr2GpOo4vyEUiWDLyzko=/fit-in/64x64/filters:strip_icc()/pic4930887.jpg
241,22545,Age of Empires III: The Age of Discovery,2007,242,7.53,7.21,9968,/boardgame/22545/age-empires-iii-age-discovery,https://cf.geekdo-images.com/t_4cyWZs2IC5s6V8t-R_Uw__micro/img/lBTbomgQVz0A2KO-fRkSeokLHEQ=/fit-in/64x64/filters:strip_icc()/pic990261.jpg
1247,19237,Ca$h 'n Gun$,2005,1248,6.57,6.4,9899,/boardgame/19237/cah-n-gun,https://cf.geekdo-images.com/_UpTZr1itCcHdnnbuTUnQQ__micro/img/bZYwWVdrrsz3IvAbeczynpzumyc=/fit-in/64x64/filters:strip_icc()/pic87523.jpg
445,133848,Euphoria: Build a Better Dystopia,2013,446,7.24,6.956,9877,/boardgame/133848/euphoria-build-better-dystopia,https://cf.geekdo-images.com/aaEdtCTpdlDLTn_tuDuC0g__micro/img/rwg0-xym6pTj6PXQxUtMMDOgMxk=/fit-in/64x64/filters:strip_icc()/pic1615561.jpg
629,68425,Eminent Domain,2011,630,7.02,6.787,9867,/boardgame/68425/eminent-domain,https://cf.geekdo-images.com/Dn3gJBq-k8Zww4a5yCzgOQ__micro/img/U9ua5ZkocHrznTVmkAZZUn95WP0=/fit-in/64x64/filters:strip_icc()/pic1160506.jpg
414,194607,Mystic Vale,2016,415,7.28,6.991,9857,/boardgame/194607/mystic-vale,https://cf.geekdo-images.com/2cf8lebaIrJ8Z62HGEs2wQ__micro/img/qxdWmdoWwFLdn6q28pHUTkjclbg=/fit-in/64x64/filters:strip_icc()/pic3287905.png
1006,11971,Cockroach Poker,2004,1007,6.75,6.538,9856,/boardgame/11971/cockroach-poker,https://cf.geekdo-images.com/lHadyVLPUQfNz_qV6MMp_Q__micro/img/5wdWHhzUjFDUVrNzfvUSHz0DkgU=/fit-in/64x64/filters:strip_icc()/pic3218988.jpg
158,188920,This War of Mine: The Board Game,2017,159,7.81,7.361,9852,/boardgame/188920/war-mine-board-game,https://cf.geekdo-images.com/gQOQW7p1RWHzY54Lrs-_pA__micro/img/i83NwyHeRGbOAKsPQZZyQ0DEn2E=/fit-in/64x64/filters:strip_icc()/pic3315915.jpg
128,271324,It's a Wonderful World,2019,129,7.82,7.431,9844,/boardgame/271324/its-wonderful-world,https://cf.geekdo-images.com/od4vDTdXGPSVc-kjLqM11w__micro/img/ZtJTSG15QyoG9zz0XZ9BKTBqb84=/fit-in/64x64/filters:strip_icc()/pic4651175.jpg
529,117959,Las Vegas,2012,530,7.13,6.878,9833,/boardgame/117959/las-vegas,https://cf.geekdo-images.com/aQJ0HRKx2mobP0g3FCeR_Q__micro/img/weqp-j9Rj5yGki9kdHHy02LVKWE=/fit-in/64x64/filters:strip_icc()/pic1261796.jpg
107,196340,Yokohama,2016,108,7.85,7.485,9830,/boardgame/196340/yokohama,https://cf.geekdo-images.com/ocI_xrJ7A-cDTTMUoYBNzw__micro/img/p3q7SACebkLO1KXHYk5Cg7uh1xk=/fit-in/64x64/filters:strip_icc()/pic3600984.jpg
399,150658,Pandemic: The Cure,2014,400,7.29,7.008,9818,/boardgame/150658/pandemic-cure,https://cf.geekdo-images.com/gCeKvj1ULixFOJ7uFawkcg__micro/img/kOqpAdJ4zm9qCNFRYhMahTB2L2c=/fit-in/64x64/filters:strip_icc()/pic2225998.jpg
216,27833,Steam,2009,217,7.58,7.264,9760,/boardgame/27833/steam,https://cf.geekdo-images.com/IB38fOp0mTvFuvfdHczf0Q__micro/img/EDtwxaag6f945ox_dgEeKDl0PbA=/fit-in/64x64/filters:strip_icc()/pic392515.jpg
1085,1115,Poker,1810,1086,6.72,6.494,9742,/boardgame/1115/poker,https://cf.geekdo-images.com/QhsvR9GY0LbTpj27fairWA__micro/img/3Q678GlEKr9khsd1KD4sZjypMFU=/fit-in/64x64/filters:strip_icc()/pic186610.jpg
262,203420,Exit: The Game – The Abandoned Cabin,2016,263,7.5,7.186,9729,/boardgame/203420/exit-game-abandoned-cabin,https://cf.geekdo-images.com/r7cZVZMpP28w3-JQ-EYY7g__micro/img/IjD4UjuAAzdYeqiz4cuxl0yUuTo=/fit-in/64x64/filters:strip_icc()/pic3332426.jpg
179,245638,Coimbra,2018,180,7.67,7.329,9682,/boardgame/245638/coimbra,https://cf.geekdo-images.com/JJFHx0RiUBYdy9bHAgVSuA__micro/img/DCHbPk0jG0PdiVSloHcLQANF9Tc=/fit-in/64x64/filters:strip_icc()/pic3956079.jpg
370,215311,Downforce,2017,371,7.34,7.046,9656,/boardgame/215311/downforce,https://cf.geekdo-images.com/c74C-NVJHuMVxt6A_j2TsA__micro/img/hPjsIJFYINR_CaODfGvJg0GU0F8=/fit-in/64x64/filters:strip_icc()/pic3432548.png
284,143693,Glass Road,2013,285,7.45,7.149,9649,/boardgame/143693/glass-road,https://cf.geekdo-images.com/qJCgEh5Icl7Ed1z2F56yxg__micro/img/jRjihu_ejNvlHxkYL_RUQVjLccw=/fit-in/64x64/filters:strip_icc()/pic5895433.jpg
1231,139030,Mascarade,2013,1232,6.6,6.405,9636,/boardgame/139030/mascarade,https://cf.geekdo-images.com/WRRQtWATtDSAoVUW1pN_8A__micro/img/9vYm_M8QVW7DgNuYgmmqF5Oo3aU=/fit-in/64x64/filters:strip_icc()/pic6484232.png
155,282524,Horrified,2019,156,7.78,7.369,9630,/boardgame/282524/horrified,https://cf.geekdo-images.com/SoClIcwjDo_iZs0idVikDw__micro/img/crkkHGsjssAoafxkIgWEmRrfa88=/fit-in/64x64/filters:strip_icc()/pic4848330.jpg
494,91312,Discworld: Ankh-Morpork,2011,495,7.24,6.916,9597,/boardgame/91312/discworld-ankh-morpork,https://cf.geekdo-images.com/oPDDEVveK_Pfrd79cEakRg__micro/img/1KxFJSQLEypJD-O6QCTKf5IP1p4=/fit-in/64x64/filters:strip_icc()/pic1062739.jpg
626,73761,K2,2010,627,7.04,6.788,9588,/boardgame/73761/k2,https://cf.geekdo-images.com/JlUNpGfe_k7FSYLTrh0ovw__micro/img/S7fGkHYKugYu1bZbqGXwB1eh7pg=/fit-in/64x64/filters:strip_icc()/pic5875489.jpg
209,155068,Arcadia Quest,2014,210,7.68,7.27,9583,/boardgame/155068/arcadia-quest,https://cf.geekdo-images.com/8qyLCqvdZkSpT2lEbwVpeg__micro/img/8iZ2JWbOrUORY-kskMXQuPIa20Q=/fit-in/64x64/filters:strip_icc()/pic2305263.jpg
301,176920,Mission: Red Planet (Second Edition),2015,302,7.44,7.131,9582,/boardgame/176920/mission-red-planet-second-edition,https://cf.geekdo-images.com/qMUyGstRWieYOyTVA1vsNQ__micro/img/y25nT2WQ8f7Mp_Pm0GbiV6ux5V0=/fit-in/64x64/filters:strip_icc()/pic2499748.jpg
496,141572,Paperback,2014,497,7.18,6.915,9556,/boardgame/141572/paperback,https://cf.geekdo-images.com/ekb86vFJsW5XpaW7dKHkcg__micro/img/Qh3SASYQC_LYEBpdJAAkxSvmdKA=/fit-in/64x64/filters:strip_icc()/pic6247451.jpg
1283,15818,Pickomino,2005,1284,6.57,6.382,9498,/boardgame/15818/pickomino,https://cf.geekdo-images.com/gWIFE9exHsFPBwTlja41Yg__micro/img/vtT7TmExwW2NKB0N7Z8BT5B5de0=/fit-in/64x64/filters:strip_icc()/pic2345051.jpg
2191,40398,Monopoly Deal Card Game,2008,2192,6.29,6.081,9459,/boardgame/40398/monopoly-deal-card-game,https://cf.geekdo-images.com/8kHMSAvFxf-ygPoTEf3lsg__micro/img/h6wKMHrQ9g6iyhg_flYCUJa4M_g=/fit-in/64x64/filters:strip_icc()/pic716758.jpg
186,146886,La Granja,2014,187,7.65,7.314,9458,/boardgame/146886/la-granja,https://cf.geekdo-images.com/ufUK_7N_13rYhsIurbbtzg__micro/img/PZzTjwB7wFkr6oJINX9PJQAcAQI=/fit-in/64x64/filters:strip_icc()/pic2031777.jpg
43,251247,Barrage,2019,44,8.22,7.775,9444,/boardgame/251247/barrage,https://cf.geekdo-images.com/jEPmWvvYpqkWrKOzqIHFsg__micro/img/Uwm0ZfmY4ZNWWxlackDXrsmS-Io=/fit-in/64x64/filters:strip_icc()/pic4336469.png
125,4098,Age of Steam,2002,126,7.8,7.438,9439,/boardgame/4098/age-steam,https://cf.geekdo-images.com/gBPzZsgm9nrUYVfdK216NA__micro/img/0tMmdFL1zUP7IRCEIkp_kUnLz0s=/fit-in/64x64/filters:strip_icc()/pic4557340.png
492,183251,Karuba,2015,493,7.2,6.917,9439,/boardgame/183251/karuba,https://cf.geekdo-images.com/hhV3JiYZUHEi_glLhC0v8w__micro/img/vcXEgLP2UWZnB10pK7piy8qcJFY=/fit-in/64x64/filters:strip_icc()/pic2727088.jpg
484,97842,Last Will,2011,485,7.19,6.925,9417,/boardgame/97842/last-will,https://cf.geekdo-images.com/lJ-yg0oUpHLWI6If6Q-JbA__micro/img/AzJihxrvCl5Bh8bES_tTUWHqRyQ=/fit-in/64x64/filters:strip_icc()/pic2442432.jpg
1855,27225,Bananagrams,2006,1856,6.36,6.179,9417,/boardgame/27225/bananagrams,https://cf.geekdo-images.com/1QjYPI4bXx4OUMJPlrsNBA__micro/img/pksarHlksthIeYBhJMcGBVoyFs0=/fit-in/64x64/filters:strip_icc()/pic2463443.jpg
229,127060,Bora Bora,2013,230,7.57,7.24,9403,/boardgame/127060/bora-bora,https://cf.geekdo-images.com/9YEjZIVdWVcUVWC7o8aKsQ__micro/img/5u_3K8SrN_BmhgfSTUCT3ACDHx4=/fit-in/64x64/filters:strip_icc()/pic1542342.jpg
535,30869,Thebes,2007,536,7.13,6.868,9359,/boardgame/30869/thebes,https://cf.geekdo-images.com/T4EH02wIepQC4DzyEEY1MQ__micro/img/FIYylrFqxaA90xff_8gdnucBe4o=/fit-in/64x64/filters:strip_icc()/pic2723204.jpg
1070,173090,The Game,2015,1071,6.71,6.502,9350,/boardgame/173090/game,https://cf.geekdo-images.com/g4pn1ieUKfIhERl5Ym6joQ__micro/img/lJQSPch869wPNgcbJFoV-3OVKsY=/fit-in/64x64/filters:strip_icc()/pic4203279.png
